"기준코인","대상코인","시점","상관계수"
"DOT","ONG",12,0.71
"DOT","STRAX",12,0.682
"DOT","ZRX",12,0.679
"DOT","SNT",12,0.663
"DOT","AERGO",12,0.642
"DOT","MBL",12,0.638
"DOT","META",12,0.638
"DOT","ORBS",12,0.538
"DOT","ARK",12,0.483
"DOT","POLYX",12,0.47
"DOT","GAS",12,0.466
"DOT","SSX",12,0.397
"DOT","STPT",12,0.272
"DOT","HIFI",12,0.181
"DOT","KAVA",-12,0.157
"DOT","LOOM",12,0.1
"EGLD","NEO",0,0.903
"EGLD","ADA",0,0.882
"EGLD","AVAX",0,0.87
"EGLD","DOT",0,0.87
"EGLD","NEAR",0,0.854
"EGLD","ALGO",0,0.85
"EGLD","WAVES",0,0.845
"EGLD","SOL",0,0.837
"EGLD","CRO",0,0.836
"EGLD","QTUM",0,0.83
"EGLD","BTT",0,0.826
"EGLD","ONT",0,0.825
"EGLD","AXS",0,0.824
"EGLD","IOTA",0,0.821
"EGLD","BTC",0,0.813
"EGLD","FLOW",0,0.813
"EGLD","LSK",0,0.811
"EGLD","AAVE",0,0.809
"EGLD","BAT",0,0.804
"EGLD","VET",0,0.802
"EGLD","GRT",0,0.798
"EGLD","XTZ",0,0.795
"EGLD","AQT",0,0.794
"EGLD","LINK",0,0.794
"EGLD","CELO",0,0.793
"EGLD","THETA",0,0.793
"EGLD","TON",0,0.793
"EGLD","BLUR",0,0.79
"EGLD","ETH",0,0.784
"EGLD","MANA",0,0.784
"EGLD","HBAR",0,0.782
"EGLD","MVL",0,0.773
"EGLD","APT",0,0.769
"EGLD","DOGE",0,0.769
"EGLD","1INCH",0,0.767
"EGLD","ETC",0,0.762
"EGLD","BSV",0,0.746
"EGLD","MATIC",0,0.743
"EGLD","WAXP",0,0.742
"EGLD","MBL",0,0.741
"EGLD","CBK",0,0.738
"EGLD","ATOM",0,0.735
"EGLD","STRIKE",0,0.735
"EGLD","ANKR",0,0.733
"EGLD","STX",0,0.731
"EGLD","BTG",0,0.722
"EGLD","SAND",0,0.714
"EGLD","XEC",0,0.711
"EGLD","TRX",0,0.707
"EGLD","QKC",0,0.706
"EGLD","IOST",0,0.702
"EGLD","DKA",0,0.699
"EGLD","SC",0,0.698
"EGLD","ZIL",0,0.697
"EGLD","HUNT",0,0.695
"EGLD","TFUEL",0,0.692
"EGLD","ICX",0,0.684
"EGLD","MOC",0,0.678
"EGLD","BORA",0,0.658
"EGLD","ARDR",0,0.655
"EGLD","CVC",0,0.652
"EGLD","MTL",0,0.646
"EGLD","MLK",0,0.633
"EGLD","SHIB",0,0.632
"EGLD","GLM",0,0.606
"EGLD","IQ",0,0.605
"EGLD","CHZ",0,0.594
"EGLD","AHT",0,0.59
"EGLD","TT",0,0.588
"EGLD","CRE",0,0.576
"EGLD","STMX",0,0.562
"EGLD","EOS",0,0.544
"EGLD","MASK",0,0.507
"EGLD","HIVE",0,0.489
"EGLD","MED",0,0.455
"EGLD","SXP",0,0.433
"EGLD","HPO",0,0.424
"EGLD","BCH",0,0.387
"EGLD","KNC",0,0.357
"EGLD","XLM",0,0.178
"EGLD","IMX",-1,0.832
"EGLD","JST",1,0.772
"EGLD","ONG",1,0.771
"EGLD","GMT",-1,0.735
"EGLD","ZRX",1,0.732
"EGLD","UPP",1,0.674
"EGLD","ARK",1,0.612
"EGLD","GAS",1,0.601
"EGLD","FCT2",1,0.445
"EGLD","ID",1,0.38
"EGLD","XRP",-1,0.332
"EGLD","ELF",2,0.781
"EGLD","PUNDIX",3,0.714
"EGLD","XEM",-4,0.796
"EGLD","SNT",4,0.789
"EGLD","META",4,0.701
"EGLD","POWR",-4,0.682
"EGLD","ASTR",4,-0.66
"EGLD","STRAX",5,0.757
"EGLD","PYTH",5,0.756
"EGLD","HIFI",5,0.281
"EGLD","STORJ",6,0.76
"EGLD","POLYX",6,0.649
"EGLD","CTC",-7,0.437
"EGLD","GRS",7,0.367
"EGLD","STEEM",11,0.744
"EGLD","ARB",-11,0.731
"EGLD","AERGO",11,0.706
"EGLD","SEI",-11,0.7
"EGLD","SBD",12,0.76
"EGLD","ORBS",12,0.648
"EGLD","T",-12,0.646
"EGLD","SUI",-12,0.581
"EGLD","SSX",12,0.475
"EGLD","MINA",12,0.444
"EGLD","STPT",12,0.403
"EGLD","LOOM",12,0.208
"EGLD","KAVA",-12,0.099
"ELF","AVAX",0,0.897
"ELF","STORJ",0,0.89
"ELF","SOL",0,0.88
"ELF","LINK",0,0.86
"ELF","BTC",0,0.85
"ELF","STRAX",0,0.849
"ELF","ADA",0,0.845
"ELF","IMX",0,0.827
"ELF","TRX",0,0.811
"ELF","CRO",0,0.805
"ELF","MBL",0,0.798
"ELF","IOTA",0,0.797
"ELF","AAVE",0,0.796
"ELF","HBAR",0,0.782
"ELF","SNT",0,0.759
"ELF","ETH",0,0.758
"ELF","SC",0,0.747
"ELF","CBK",0,0.744
"ELF","JST",0,0.743
"ELF","BLUR",0,0.739
"ELF","GRT",0,0.739
"ELF","AQT",0,0.726
"ELF","STMX",0,0.699
"ELF","MTL",0,0.686
"ELF","DOGE",0,0.679
"ELF","CRE",0,0.665
"ELF","UPP",0,0.663
"ELF","ETC",0,0.647
"ELF","STEEM",0,0.645
"ELF","MVL",0,0.639
"ELF","NEO",0,0.632
"ELF","QTUM",0,0.599
"ELF","TT",0,0.581
"ELF","ARDR",0,0.579
"ELF","STPT",0,0.571
"ELF","XEM",0,0.564
"ELF","HUNT",0,0.536
"ELF","BCH",0,0.53
"ELF","GLM",0,0.497
"ELF","QKC",0,0.489
"ELF","WAXP",0,0.477
"ELF","MOC",0,0.471
"ELF","SHIB",0,0.419
"ELF","POLYX",0,0.417
"ELF","IQ",0,0.392
"ELF","DKA",0,0.389
"ELF","XLM",0,0.341
"ELF","IOST",0,0.309
"ELF","FCT2",0,0.298
"ELF","AHT",0,0.293
"ELF","ICX",0,0.252
"ELF","MLK",0,0.219
"ELF","BTT",-1,0.814
"ELF","VET",-1,0.768
"ELF","META",1,0.726
"ELF","CVC",1,0.502
"ELF","ID",-1,0.395
"ELF","ASTR",-1,-0.67
"ELF","PYTH",1,-0.73
"ELF","EGLD",-2,0.781
"ELF","ATOM",-3,0.339
"ELF","ZRX",5,0.746
"ELF","XEC",-5,0.593
"ELF","STRIKE",-6,0.359
"ELF","HIFI",8,0.513
"ELF","KNC",8,0.272
"ELF","TON",9,0.684
"ELF","ORBS",9,0.631
"ELF","GRS",9,0.605
"ELF","ONT",-9,0.552
"ELF","ALGO",-9,0.544
"ELF","DOT",-10,0.758
"ELF","LSK",-10,0.739
"ELF","BTG",-10,0.69
"ELF","WAVES",-10,0.686
"ELF","CELO",-10,0.662
"ELF","THETA",-10,0.636
"ELF","GAS",10,0.632
"ELF","BAT",-10,0.473
"ELF","FLOW",-10,0.439
"ELF","LOOM",10,0.351
"ELF","MANA",-10,0.325
"ELF","ANKR",-10,0.263
"ELF","ZIL",-10,0.201
"ELF","CHZ",-10,0.198
"ELF","BORA",-10,0.157
"ELF","NEAR",-11,0.829
"ELF","ONG",11,0.719
"ELF","STX",-11,0.7
"ELF","MINA",-11,0.541
"ELF","AXS",-11,0.51
"ELF","XTZ",-11,0.447
"ELF","TFUEL",-11,0.378
"ELF","SAND",-11,0.272
"ELF","SBD",12,0.825
"ELF","BSV",-12,0.781
"ELF","POWR",-12,0.745
"ELF","ARK",12,0.74
"ELF","SEI",-12,0.702
"ELF","AERGO",12,0.668
"ELF","ARB",-12,0.631
"ELF","PUNDIX",12,0.526
"ELF","SUI",-12,0.488
"ELF","XRP",12,0.396
"ELF","SSX",12,0.374
"ELF","1INCH",-12,0.368
"ELF","CTC",-12,0.329
"ELF","APT",-12,0.32
"ELF","GMT",-12,0.282
"ELF","MATIC",-12,0.277
"ELF","T",-12,0.206
"ELF","HIVE",12,-0.042
"ELF","HPO",12,-0.046
"ELF","SXP",12,-0.112
"ELF","MASK",12,-0.126
"ELF","MED",12,-0.155
"ELF","EOS",12,-0.173
"ELF","KAVA",12,-0.334
"EOS","MED",0,0.954
"EOS","SAND",0,0.93
"EOS","BORA",0,0.918
"EOS","ZIL",0,0.914
"EOS","MATIC",0,0.909
"EOS","MANA",0,0.902
"EOS","APT",0,0.89
"EOS","ANKR",0,0.889
"EOS","MASK",0,0.876
"EOS","GMT",0,0.87
"EOS","HPO",0,0.87
"EOS","1INCH",0,0.854
"EOS","HIVE",0,0.854
"EOS","CHZ",0,0.85
"EOS","ATOM",0,0.847
"EOS","FLOW",0,0.846
"EOS","IOST",0,0.843
"EOS","T",0,0.841
"EOS","IMX",0,0.838
"EOS","ALGO",0,0.798
"EOS","AXS",0,0.792
"EOS","XTZ",0,0.784
"EOS","GRT",0,0.763
"EOS","BLUR",0,0.752
"EOS","BAT",0,0.75
"EOS","SEI",0,0.714
"EOS","ICX",0,0.684
"EOS","DKA",0,0.68
"EOS","AHT",0,0.672
"EOS","STRIKE",0,0.659
"EOS","KAVA",0,0.657
"EOS","SHIB",0,0.643
"EOS","XEM",0,0.633
"EOS","ONT",0,0.622
"EOS","SUI",0,0.603
"EOS","NEO",0,0.596
"EOS","IQ",0,0.593
"EOS","MOC",0,0.563
"EOS","QKC",0,0.556
"EOS","EGLD",0,0.544
"EOS","THETA",0,0.531
"EOS","QTUM",0,0.522
"EOS","CELO",0,0.497
"EOS","HUNT",0,0.493
"EOS","PUNDIX",0,0.488
"EOS","CVC",0,0.486
"EOS","DOT",0,0.483
"EOS","WAVES",0,0.475
"EOS","DOGE",0,0.454
"EOS","GLM",0,0.427
"EOS","ARB",0,0.408
"EOS","ARDR",0,0.386
"EOS","ID",0,0.37
"EOS","ETC",0,0.365
"EOS","XEC",0,0.351
"EOS","NEAR",0,0.343
"EOS","ADA",0,0.334
"EOS","BTT",0,0.326
"EOS","KNC",0,0.308
"EOS","UPP",0,0.269
"EOS","CRO",0,0.266
"EOS","CBK",0,0.198
"EOS","BTG",0,0.161
"EOS","PYTH",0,-0.62
"EOS","TFUEL",1,0.748
"EOS","WAXP",1,0.682
"EOS","MVL",1,0.487
"EOS","MINA",-1,0.482
"EOS","FCT2",1,0.475
"EOS","TT",1,0.287
"EOS","HBAR",1,0.283
"EOS","AVAX",1,0.216
"EOS","SSX",2,0.366
"EOS","ETH",2,0.139
"EOS","VET",3,0.313
"EOS","ASTR",3,-0.491
"EOS","IOTA",4,0.369
"EOS","STX",4,0.247
"EOS","CTC",-8,0.326
"EOS","SC",8,0.159
"EOS","LSK",10,0.347
"EOS","XRP",-10,-0.344
"EOS","AERGO",11,0.304
"EOS","STEEM",11,0.279
"EOS","POWR",11,0.078
"EOS","SXP",-12,0.715
"EOS","MLK",-12,0.503
"EOS","TON",12,0.314
"EOS","AQT",12,0.301
"EOS","POLYX",12,0.296
"EOS","ONG",12,0.278
"EOS","JST",12,0.22
"EOS","ZRX",12,0.199
"EOS","META",12,0.181
"EOS","AAVE",12,0.169
"EOS","ORBS",12,0.158
"EOS","SBD",12,0.13
"EOS","BSV",-12,-0.115
"EOS","SOL",-12,-0.117
"EOS","BTC",-12,-0.14
"EOS","SNT",-12,-0.141
"EOS","MBL",-12,-0.143
"EOS","CRE",-12,-0.147
"EOS","STRAX",-12,-0.149
"EOS","STORJ",-12,-0.153
"EOS","GAS",-12,-0.162
"EOS","ELF",-12,-0.173
"EOS","LINK",-12,-0.194
"EOS","STMX",-12,-0.276
"EOS","MTL",-12,-0.311
"EOS","ARK",-12,-0.312
"EOS","STPT",-12,-0.318
"EOS","GRS",-12,-0.328
"EOS","LOOM",-12,-0.339
"EOS","HIFI",-12,-0.357
"EOS","TRX",-12,-0.399
"EOS","XLM",-12,-0.457
"EOS","BCH",-12,-0.626
"ETC","BTG",0,0.941
"ETC","BLUR",0,0.914
"ETC","ETH",0,0.912
"ETC","ARB",0,0.91
"ETC","IMX",0,0.903
"ETC","SEI",0,0.891
"ETC","STX",0,0.889
"ETC","CELO",0,0.885
"ETC","DOT",0,0.88
"ETC","NEAR",0,0.876
"ETC","VET",0,0.874
"ETC","GRT",0,0.866
"ETC","ADA",0,0.862
"ETC","AVAX",0,0.837
"ETC","BTC",0,0.836
"ETC","HBAR",0,0.834
"ETC","SOL",0,0.824
"ETC","THETA",0,0.824
"ETC","BSV",0,0.822
"ETC","XTZ",0,0.816
"ETC","SUI",0,0.814
"ETC","LINK",0,0.784
"ETC","WAVES",0,0.783
"ETC","QTUM",0,0.782
"ETC","NEO",0,0.781
"ETC","XEC",0,0.781
"ETC","BTT",0,0.78
"ETC","IOTA",0,0.774
"ETC","DOGE",0,0.771
"ETC","CRO",0,0.765
"ETC","ONT",0,0.764
"ETC","AXS",0,0.763
"ETC","EGLD",0,0.762
"ETC","AQT",0,0.76
"ETC","BAT",0,0.756
"ETC","XEM",0,0.756
"ETC","AAVE",0,0.744
"ETC","UPP",0,0.738
"ETC","FLOW",0,0.735
"ETC","MVL",0,0.724
"ETC","JST",0,0.72
"ETC","ALGO",0,0.7
"ETC","1INCH",0,0.699
"ETC","TON",0,0.693
"ETC","TRX",0,0.693
"ETC","GLM",0,0.678
"ETC","TFUEL",0,0.677
"ETC","MOC",0,0.67
"ETC","SHIB",0,0.664
"ETC","SNT",0,0.655
"ETC","CHZ",0,0.652
"ETC","ZRX",0,0.651
"ETC","ELF",0,0.647
"ETC","APT",0,0.642
"ETC","MANA",0,0.636
"ETC","ONG",0,0.634
"ETC","CBK",0,0.632
"ETC","STRAX",0,0.632
"ETC","QKC",0,0.626
"ETC","STEEM",0,0.623
"ETC","MBL",0,0.621
"ETC","WAXP",0,0.619
"ETC","STORJ",0,0.617
"ETC","ATOM",0,0.604
"ETC","MATIC",0,0.599
"ETC","HUNT",0,0.598
"ETC","CRE",0,0.584
"ETC","ANKR",0,0.581
"ETC","AERGO",0,0.578
"ETC","CVC",0,0.578
"ETC","IQ",0,0.577
"ETC","SAND",0,0.576
"ETC","META",0,0.564
"ETC","ARDR",0,0.563
"ETC","T",0,0.56
"ETC","PUNDIX",0,0.559
"ETC","AHT",0,0.556
"ETC","DKA",0,0.556
"ETC","GMT",0,0.556
"ETC","IOST",0,0.544
"ETC","MTL",0,0.533
"ETC","ZIL",0,0.521
"ETC","TT",0,0.516
"ETC","BORA",0,0.513
"ETC","ICX",0,0.494
"ETC","STRIKE",0,0.494
"ETC","STMX",0,0.453
"ETC","BCH",0,0.443
"ETC","GAS",0,0.435
"ETC","MASK",0,0.404
"ETC","MLK",0,0.382
"ETC","EOS",0,0.365
"ETC","HIVE",0,0.322
"ETC","FCT2",0,0.321
"ETC","MED",0,0.296
"ETC","HPO",0,0.283
"ETC","GRS",0,0.282
"ETC","KNC",0,0.256
"ETC","SXP",0,0.254
"ETC","STPT",0,0.25
"ETC","XRP",0,0.194
"ETC","XLM",0,0.157
"ETC","PYTH",0,-0.726
"ETC","MINA",-1,0.642
"ETC","ID",-1,0.35
"ETC","CTC",4,-0.213
"ETC","POWR",6,0.695
"ETC","SC",7,0.834
"ETC","LSK",9,0.811
"ETC","ASTR",9,0.468
"ETC","POLYX",11,0.405
"ETC","SBD",12,0.609
"ETC","ORBS",12,0.465
"ETC","ARK",12,0.461
"ETC","SSX",12,0.213
"ETC","HIFI",12,0.182
"ETC","LOOM",12,0.12
"ETC","KAVA",-12,0.076
"ETH","GRT",0,0.957
"ETH","BTC",0,0.955
"ETH","IMX",0,0.949
"ETH","STX",0,0.93
"ETH","BLUR",0,0.928
"ETH","VET",0,0.923
"ETH","ETC",0,0.912
"ETH","SOL",0,0.898
"ETH","BTG",0,0.896
"ETH","ADA",0,0.892
"ETH","HBAR",0,0.889
"ETH","SEI",0,0.885
"ETH","LINK",0,0.871
"ETH","NEAR",0,0.869
"ETH","AVAX",0,0.868
"ETH","TRX",0,0.847
"ETH","ARB",0,0.846
"ETH","CELO",0,0.842
"ETH","BSV",0,0.839
"ETH","DOT",0,0.839
"ETH","THETA",0,0.825
"ETH","CRO",0,0.807
"ETH","BTT",0,0.805
"ETH","DOGE",0,0.795
"ETH","IOTA",0,0.792
"ETH","LSK",0,0.787
"ETH","EGLD",0,0.784
"ETH","SUI",0,0.781
"ETH","AAVE",0,0.772
"ETH","JST",0,0.759
"ETH","ELF",0,0.758
"ETH","STRAX",0,0.735
"ETH","AQT",0,0.733
"ETH","QTUM",0,0.726
"ETH","GLM",0,0.725
"ETH","SNT",0,0.719
"ETH","WAVES",0,0.717
"ETH","NEO",0,0.715
"ETH","MBL",0,0.714
"ETH","STORJ",0,0.711
"ETH","UPP",0,0.707
"ETH","XEC",0,0.707
"ETH","ONT",0,0.697
"ETH","MVL",0,0.696
"ETH","ZRX",0,0.691
"ETH","TON",0,0.689
"ETH","SBD",0,0.667
"ETH","MTL",0,0.662
"ETH","CBK",0,0.661
"ETH","ONG",0,0.658
"ETH","STEEM",0,0.648
"ETH","XTZ",0,0.647
"ETH","BAT",0,0.645
"ETH","XEM",0,0.644
"ETH","META",0,0.627
"ETH","CRE",0,0.624
"ETH","AXS",0,0.62
"ETH","AERGO",0,0.613
"ETH","TFUEL",0,0.588
"ETH","FLOW",0,0.586
"ETH","SHIB",0,0.579
"ETH","IQ",0,0.565
"ETH","ALGO",0,0.563
"ETH","BCH",0,0.562
"ETH","QKC",0,0.558
"ETH","HUNT",0,0.553
"ETH","MOC",0,0.543
"ETH","ARDR",0,0.541
"ETH","STMX",0,0.539
"ETH","WAXP",0,0.534
"ETH","CVC",0,0.53
"ETH","1INCH",0,0.515
"ETH","PUNDIX",0,0.512
"ETH","ORBS",0,0.508
"ETH","TT",0,0.508
"ETH","CHZ",0,0.498
"ETH","GAS",0,0.488
"ETH","MANA",0,0.474
"ETH","ATOM",0,0.462
"ETH","DKA",0,0.448
"ETH","APT",0,0.441
"ETH","ANKR",0,0.44
"ETH","IOST",0,0.426
"ETH","ICX",0,0.424
"ETH","MATIC",0,0.424
"ETH","POLYX",0,0.411
"ETH","AHT",0,0.406
"ETH","SAND",0,0.403
"ETH","STRIKE",0,0.383
"ETH","GRS",0,0.381
"ETH","MLK",0,0.378
"ETH","ZIL",0,0.363
"ETH","GMT",0,0.359
"ETH","XRP",0,0.354
"ETH","STPT",0,0.345
"ETH","T",0,0.317
"ETH","XLM",0,0.28
"ETH","HIFI",0,0.267
"ETH","MASK",0,0.252
"ETH","FCT2",0,0.227
"ETH","KNC",0,0.22
"ETH","SXP",0,0.165
"ETH","PYTH",0,-0.863
"ETH","MINA",-1,0.617
"ETH","ID",-1,0.333
"ETH","BORA",-1,0.331
"ETH","HIVE",-1,0.16
"ETH","EOS",-2,0.139
"ETH","HPO",-2,0.116
"ETH","CTC",-2,0.11
"ETH","MED",-2,0.085
"ETH","SC",5,0.875
"ETH","POWR",5,0.671
"ETH","ARK",12,0.555
"ETH","ASTR",12,0.402
"ETH","LOOM",12,0.185
"ETH","SSX",12,0.154
"ETH","KAVA",12,-0.158
"FCT2","HUNT",0,0.839
"FCT2","KNC",0,0.831
"FCT2","DKA",0,0.812
"FCT2","AHT",0,0.811
"FCT2","QKC",0,0.811
"FCT2","MOC",0,0.807
"FCT2","PUNDIX",0,0.789
"FCT2","STRIKE",0,0.778
"FCT2","TT",0,0.77
"FCT2","CVC",0,0.753
"FCT2","SSX",0,0.745
"FCT2","WAXP",0,0.745
"FCT2","UPP",0,0.732
"FCT2","IQ",0,0.729
"FCT2","CBK",0,0.706
"FCT2","MVL",0,0.705
"FCT2","CRE",0,0.697
"FCT2","HIVE",0,0.695
"FCT2","AERGO",0,0.682
"FCT2","AQT",0,0.667
"FCT2","BAT",0,0.655
"FCT2","TFUEL",0,0.653
"FCT2","STEEM",0,0.652
"FCT2","META",0,0.648
"FCT2","ANKR",0,0.645
"FCT2","ORBS",0,0.644
"FCT2","IOST",0,0.641
"FCT2","QTUM",0,0.637
"FCT2","ONG",0,0.633
"FCT2","STPT",0,0.624
"FCT2","XEM",0,0.614
"FCT2","JST",0,0.613
"FCT2","POLYX",0,0.599
"FCT2","STMX",0,0.597
"FCT2","TON",0,0.592
"FCT2","HPO",0,0.59
"FCT2","GLM",0,0.589
"FCT2","T",0,0.579
"FCT2","NEO",0,0.578
"FCT2","ZIL",0,0.578
"FCT2","MANA",0,0.577
"FCT2","MED",0,0.575
"FCT2","MBL",0,0.574
"FCT2","BORA",0,0.566
"FCT2","ZRX",0,0.561
"FCT2","MATIC",0,0.559
"FCT2","SHIB",0,0.558
"FCT2","ICX",0,0.541
"FCT2","FLOW",0,0.539
"FCT2","AAVE",0,0.538
"FCT2","ONT",0,0.538
"FCT2","CRO",0,0.524
"FCT2","DOGE",0,0.523
"FCT2","SBD",0,0.52
"FCT2","WAVES",0,0.52
"FCT2","ALGO",0,0.517
"FCT2","APT",0,0.512
"FCT2","XTZ",0,0.505
"FCT2","SNT",0,0.502
"FCT2","LSK",0,0.501
"FCT2","AXS",0,0.499
"FCT2","THETA",0,0.496
"FCT2","XEC",0,0.478
"FCT2","ARK",0,0.475
"FCT2","STRAX",0,0.473
"FCT2","SAND",0,0.465
"FCT2","ATOM",0,0.45
"FCT2","CELO",0,0.449
"FCT2","STORJ",0,0.443
"FCT2","CHZ",0,0.42
"FCT2","GRT",0,0.409
"FCT2","CTC",0,0.392
"FCT2","HBAR",0,0.386
"FCT2","DOT",0,0.359
"FCT2","IOTA",0,0.354
"FCT2","LINK",0,0.349
"FCT2","VET",0,0.336
"FCT2","ETC",0,0.321
"FCT2","NEAR",0,0.319
"FCT2","BTG",0,0.299
"FCT2","ELF",0,0.298
"FCT2","BTT",0,0.274
"FCT2","BTC",0,0.266
"FCT2","SOL",0,0.24
"FCT2","ETH",0,0.227
"FCT2","IMX",0,0.227
"FCT2","BSV",0,0.213
"FCT2","ARB",0,0.187
"FCT2","PYTH",0,-0.807
"FCT2","ARDR",-1,0.731
"FCT2","1INCH",-1,0.556
"FCT2","GMT",-1,0.556
"FCT2","EOS",-1,0.475
"FCT2","ID",-1,0.456
"FCT2","EGLD",-1,0.445
"FCT2","LOOM",1,0.37
"FCT2","MTL",1,0.346
"FCT2","XRP",-1,0.187
"FCT2","POWR",-2,0.299
"FCT2","STX",2,0.225
"FCT2","ASTR",3,-0.493
"FCT2","MASK",-4,0.439
"FCT2","MINA",-4,-0.548
"FCT2","HIFI",7,0.383
"FCT2","SC",7,0.203
"FCT2","GAS",8,0.444
"FCT2","GRS",9,0.374
"FCT2","BLUR",-9,0.292
"FCT2","XLM",10,0.156
"FCT2","SXP",-12,0.41
"FCT2","ADA",-12,0.35
"FCT2","MLK",-12,0.314
"FCT2","AVAX",-12,0.293
"FCT2","KAVA",-12,0.195
"FCT2","TRX",12,0.164
"FCT2","SEI",12,-0.088
"FCT2","SUI",12,-0.108
"FCT2","BCH",-12,-0.185
"FLOW","AXS",0,0.965
"FLOW","MANA",0,0.965
"FLOW","ALGO",0,0.958
"FLOW","1INCH",0,0.954
"FLOW","XTZ",0,0.954
"FLOW","IMX",0,0.953
"FLOW","MATIC",0,0.952
"FLOW","APT",0,0.945
"FLOW","SAND",0,0.943
"FLOW","GRT",0,0.939
"FLOW","ANKR",0,0.926
"FLOW","ATOM",0,0.924
"FLOW","BAT",0,0.918
"FLOW","BLUR",0,0.905
"FLOW","GMT",0,0.905
"FLOW","ZIL",0,0.904
"FLOW","CHZ",0,0.897
"FLOW","BORA",0,0.883
"FLOW","TFUEL",0,0.882
"FLOW","IOST",0,0.877
"FLOW","T",0,0.859
"FLOW","NEO",0,0.857
"FLOW","XEM",0,0.856
"FLOW","ONT",0,0.85
"FLOW","EOS",0,0.846
"FLOW","THETA",0,0.841
"FLOW","WAXP",0,0.841
"FLOW","SEI",0,0.838
"FLOW","DOT",0,0.833
"FLOW","CELO",0,0.824
"FLOW","EGLD",0,0.813
"FLOW","QTUM",0,0.802
"FLOW","MED",0,0.795
"FLOW","DKA",0,0.789
"FLOW","WAVES",0,0.784
"FLOW","SHIB",0,0.776
"FLOW","MASK",0,0.775
"FLOW","SUI",0,0.769
"FLOW","HPO",0,0.766
"FLOW","IQ",0,0.757
"FLOW","MVL",0,0.753
"FLOW","NEAR",0,0.753
"FLOW","HIVE",0,0.75
"FLOW","QKC",0,0.75
"FLOW","STRIKE",0,0.75
"FLOW","ARB",0,0.749
"FLOW","MOC",0,0.748
"FLOW","AHT",0,0.747
"FLOW","ADA",0,0.735
"FLOW","ETC",0,0.735
"FLOW","DOGE",0,0.734
"FLOW","VET",0,0.732
"FLOW","ICX",0,0.72
"FLOW","IOTA",0,0.714
"FLOW","HUNT",0,0.703
"FLOW","BTT",0,0.692
"FLOW","CVC",0,0.69
"FLOW","HBAR",0,0.689
"FLOW","PUNDIX",0,0.681
"FLOW","GLM",0,0.68
"FLOW","STX",0,0.662
"FLOW","XEC",0,0.657
"FLOW","CRO",0,0.653
"FLOW","AVAX",0,0.65
"FLOW","AQT",0,0.642
"FLOW","ARDR",0,0.622
"FLOW","UPP",0,0.592
"FLOW","ETH",0,0.586
"FLOW","BTG",0,0.583
"FLOW","STEEM",0,0.577
"FLOW","AERGO",0,0.571
"FLOW","JST",0,0.57
"FLOW","AAVE",0,0.562
"FLOW","FCT2",0,0.539
"FLOW","CBK",0,0.534
"FLOW","ZRX",0,0.529
"FLOW","TT",0,0.527
"FLOW","MLK",0,0.511
"FLOW","SOL",0,0.482
"FLOW","BTC",0,0.468
"FLOW","BSV",0,0.456
"FLOW","MBL",0,0.431
"FLOW","SSX",0,0.411
"FLOW","CRE",0,0.392
"FLOW","KNC",0,0.384
"FLOW","STMX",0,0.26
"FLOW","MTL",0,0.21
"FLOW","MINA",-1,0.661
"FLOW","TON",1,0.622
"FLOW","ID",-1,0.289
"FLOW","PYTH",1,-0.651
"FLOW","TRX",2,0.229
"FLOW","ASTR",2,-0.337
"FLOW","POWR",5,0.434
"FLOW","SC",7,0.554
"FLOW","CTC",-7,0.375
"FLOW","XRP",-9,-0.149
"FLOW","LSK",10,0.688
"FLOW","ELF",10,0.439
"FLOW","ONG",11,0.578
"FLOW","GAS",11,0.321
"FLOW","GRS",11,0.105
"FLOW","SXP",-12,0.593
"FLOW","SBD",12,0.497
"FLOW","META",12,0.49
"FLOW","KAVA",-12,0.489
"FLOW","LINK",12,0.472
"FLOW","POLYX",12,0.469
"FLOW","STORJ",12,0.468
"FLOW","SNT",12,0.458
"FLOW","STRAX",12,0.449
"FLOW","ORBS",12,0.439
"FLOW","ARK",12,0.287
"FLOW","STPT",12,0.159
"FLOW","HIFI",-12,-0.159
"FLOW","LOOM",-12,-0.184
"FLOW","XLM",-12,-0.263
"FLOW","BCH",-12,-0.3
"GAS","ARK",0,0.866
"GAS","ONG",0,0.796
"GAS","STEEM",0,0.753
"GAS","JST",0,0.744
"GAS","AAVE",0,0.722
"GAS","META",0,0.716
"GAS","STRAX",0,0.668
"GAS","NEO",0,0.642
"GAS","QTUM",0,0.618
"GAS","LSK",0,0.617
"GAS","CRE",0,0.596
"GAS","UPP",0,0.594
"GAS","TRX",0,0.588
"GAS","BTC",0,0.582
"GAS","STRIKE",0,0.555
"GAS","GRS",0,0.529
"GAS","BSV",0,0.488
"GAS","ETH",0,0.488
"GAS","WAXP",0,0.484
"GAS","ONT",0,0.468
"GAS","XRP",0,0.459
"GAS","BTG",0,0.447
"GAS","XEC",0,0.443
"GAS","VET",0,0.437
"GAS","ETC",0,0.435
"GAS","CELO",0,0.39
"GAS","BCH",0,0.375
"GAS","XLM",0,0.276
"GAS","CTC",0,0.236
"GAS","PYTH",0,-0.669
"GAS","TON",-1,0.862
"GAS","AQT",-1,0.745
"GAS","MTL",-1,0.72
"GAS","LINK",-1,0.696
"GAS","STMX",-1,0.648
"GAS","EGLD",-1,0.601
"GAS","KNC",-1,0.519
"GAS","HIFI",-1,0.476
"GAS","GRT",-1,0.475
